"日付け","終値","始値","高値","安値","出来高","変化率 %"
"1995-04-20","83.28","81.19","83.57","80.75","","2.39%"
"1995-04-19","81.34","80.60","81.68","79.70","","0.86%"
"1995-04-18","80.65","81.81","82.12","80.48","","-1.57%"
"1995-04-17","81.94","82.80","82.88","81.50","","-1.68%"
"1995-04-14","83.34","83.70","84.00","83.00","","-0.43%"
"1995-04-13","83.70","83.78","83.83","82.80","","-0.06%"
"1995-04-12","83.75","83.50","84.41","83.07","","0.28%"
"1995-04-11","83.52","83.98","84.91","83.23","","-0.49%"
"1995-04-10","83.93","84.15","84.43","80.10","","-0.02%"
"1995-04-07","83.95","85.04","85.45","83.53","","-1.10%"
"1995-04-06","84.88","86.14","86.43","84.80","","-1.51%"
"1995-04-05","86.18","86.12","86.68","85.58","","0.03%"
"1995-04-04","86.15","85.72","86.75","85.65","","0.41%"
"1995-04-03","85.80","86.52","87.28","85.75","","-0.98%"
"1995-03-31","86.65","89.55","89.90","86.10","","-3.31%"
"1995-03-30","89.62","88.33","90.28","88.00","","1.44%"
"1995-03-29","88.35","88.87","89.12","87.95","","-0.67%"
"1995-03-28","88.95","89.35","89.85","88.60","","-0.48%"
"1995-03-27","89.38","88.82","89.79","88.51","","0.43%"
"1995-03-24","89.00","88.15","89.30","88.05","","0.95%"
"1995-03-23","88.16","88.95","89.06","87.95","","-0.99%"
"1995-03-22","89.04","89.30","89.38","88.60","","-0.20%"
"1995-03-21","89.22","89.31","89.48","88.30","","-0.15%"
"1995-03-20","89.35","88.81","89.90","88.55","","0.26%"
"1995-03-17","89.12","90.25","90.34","88.80","","-1.22%"
"1995-03-16","90.22","89.46","90.43","89.00","","0.87%"
"1995-03-15","89.44","90.77","90.79","89.25","","-1.58%"
"1995-03-14","90.88","90.77","91.48","90.55","","0.17%"
"1995-03-13","90.73","90.68","91.04","89.80","","-0.24%"
"1995-03-10","90.95","91.07","91.85","90.55","","0.22%"
"1995-03-09","90.75","91.45","92.50","90.08","","-0.64%"
"1995-03-08","91.33","90.20","91.91","88.60","","1.25%"
"1995-03-07","90.20","92.83","93.05","88.95","","-2.89%"
"1995-03-06","92.88","93.87","94.03","92.40","","-1.35%"
"1995-03-03","94.15","95.25","95.63","93.65","","-1.19%"
"1995-03-02","95.28","96.75","96.97","94.85","","-1.49%"
"1995-03-01","96.72","96.63","96.93","96.25","","-0.03%"
"1995-02-28","96.75","97.10","97.19","96.50","","-0.33%"
"1995-02-27","97.07","97.33","97.53","96.50","","0.07%"
"1995-02-24","97.00","96.67","97.45","96.30","","0.29%"
"1995-02-23","96.72","96.96","97.22","96.55","","-0.26%"
"1995-02-22","96.97","97.07","97.45","96.70","","-0.13%"
"1995-02-21","97.10","97.27","97.68","96.98","","-0.23%"
"1995-02-20","97.32","97.08","97.35","96.70","","0.03%"
"1995-02-17","97.29","97.50","97.72","96.90","","-0.14%"
"1995-02-16","97.43","98.32","98.38","97.24","","-0.91%"
"1995-02-15","98.32","98.50","98.72","98.12","","-0.22%"
"1995-02-14","98.54","98.70","99.04","98.35","","-0.18%"
"1995-02-13","98.72","98.75","98.91","98.45","","-0.22%"
"1995-02-10","98.94","98.85","99.38","98.60","","0.05%"
"1995-02-09","98.89","98.91","99.14","98.60","","-0.05%"
"1995-02-08","98.94","99.43","99.48","98.65","","-0.53%"
"1995-02-07","99.47","99.35","99.52","99.03","","0.10%"
"1995-02-06","99.37","99.72","99.77","99.05","","-0.48%"
"1995-02-03","99.85","99.40","99.90","99.17","","0.42%"
"1995-02-02","99.43","99.21","99.78","99.00","","0.21%"
"1995-02-01","99.22","99.53","99.66","98.80","","-0.38%"
"1995-01-31","99.60","98.41","99.80","98.35","","1.19%"
"1995-01-30","98.43","99.34","99.38","98.10","","-0.97%"
"1995-01-27","99.39","99.39","99.64","99.00","","-0.02%"
"1995-01-26","99.41","99.49","99.71","99.15","","-0.14%"
"1995-01-25","99.55","99.68","99.83","99.12","","-0.20%"
"1995-01-24","99.75","99.78","99.90","99.15","","0.00%"
"1995-01-23","99.75","99.38","100.23","99.30","","0.33%"
"1995-01-20","99.42","99.10","99.70","98.94","","0.33%"
"1995-01-19","99.09","99.55","100.04","98.60","","-0.63%"
"1995-01-18","99.72","99.05","99.78","98.75","","0.60%"
"1995-01-17","99.13","98.39","99.31","98.39","","0.71%"
"1995-01-16","98.43","98.56","98.82","97.97","","-0.17%"
"1995-01-13","98.60","98.70","99.12","98.25","","-0.05%"
"1995-01-12","98.65","100.06","100.21","98.57","","-1.37%"
"1995-01-11","100.02","100.00","100.23","99.45","","-0.07%"
"1995-01-10","100.09","99.96","100.46","99.80","","0.15%"
"1995-01-09","99.94","101.25","101.38","99.60","","-1.36%"
"1995-01-06","101.32","100.85","101.41","100.80","","0.39%"
"1995-01-05","100.93","101.31","101.38","100.75","","-0.40%"
"1995-01-04","101.34","100.65","101.47","100.55","","0.66%"
"1995-01-03","100.68","100.21","100.71","100.00","","0.49%"
"1995-01-02","100.19","99.55","100.45","99.55","","0.44%"
"1994-12-30","99.75","99.63","99.99","99.44","","0.10%"
"1994-12-29","99.65","99.25","100.08","99.20","","0.37%"
"1994-12-28","99.28","100.31","100.54","98.60","","-1.07%"
"1994-12-27","100.35","100.20","100.55","100.20","","0.20%"
"1994-12-26","100.15","100.10","100.47","100.05","","0.03%"
"1994-12-23","100.12","100.12","100.34","100.05","","-0.10%"
"1994-12-22","100.22","100.54","100.62","100.10","","-0.24%"
"1994-12-21","100.46","100.20","100.47","100.05","","0.27%"
"1994-12-20","100.19","100.09","100.34","100.05","","0.06%"
"1994-12-19","100.13","100.25","100.43","100.05","","-0.09%"
"1994-12-16","100.22","100.30","100.41","100.02","","-0.16%"
"1994-12-15","100.38","100.28","100.45","100.08","","0.09%"
"1994-12-14","100.29","100.30","100.54","100.20","","0.01%"
"1994-12-13","100.28","99.92","100.47","99.78","","0.31%"
"1994-12-12","99.97","100.13","100.34","99.75","","-0.15%"
"1994-12-09","100.12","100.52","100.68","99.95","","-0.40%"
"1994-12-08","100.52","99.94","100.67","99.80","","0.58%"
"1994-12-07","99.94","100.07","100.25","99.55","","-0.12%"
"1994-12-06","100.06","100.32","100.50","99.90","","-0.35%"
"1994-12-05","100.41","100.46","100.76","100.20","","-0.14%"
"1994-12-02","100.55","99.35","100.67","99.20","","1.25%"
"1994-12-01","99.31","98.94","99.47","98.75","","0.38%"
"1994-11-30","98.93","98.98","99.22","98.77","","-0.04%"
"1994-11-29","98.97","98.71","99.03","98.38","","0.38%"
"1994-11-28","98.60","98.72","99.00","98.40","","-0.18%"
"1994-11-25","98.78","98.45","98.82","98.25","","0.33%"
"1994-11-24","98.46","98.45","98.53","98.28","","0.00%"
"1994-11-23","98.46","98.25","98.54","97.85","","0.14%"
"1994-11-22","98.32","98.25","98.43","97.80","","-0.05%"
"1994-11-21","98.37","98.60","98.79","98.20","","-0.20%"
"1994-11-18","98.57","98.30","98.72","98.17","","0.23%"
"1994-11-17","98.34","98.29","98.37","98.00","","-0.01%"
"1994-11-16","98.35","98.70","98.76","98.18","","-0.41%"
"1994-11-15","98.75","98.25","98.79","98.00","","0.51%"
"1994-11-14","98.25","97.66","98.54","97.60","","0.54%"
"1994-11-11","97.72","97.68","97.82","97.40","","-0.01%"
"1994-11-10","97.73","97.75","98.23","97.50","","-0.05%"
"1994-11-09","97.78","97.08","98.04","96.75","","0.68%"
"1994-11-08","97.12","97.34","97.39","96.77","","-0.21%"
"1994-11-07","97.32","97.41","97.44","97.00","","-0.15%"
"1994-11-04","97.47","97.70","98.09","97.45","","-0.26%"
"1994-11-03","97.72","97.50","98.28","97.23","","0.07%"
"1994-11-02","97.65","96.56","98.05","96.00","","1.02%"
"1994-11-01","96.66","96.90","97.00","96.40","","-0.26%"
"1994-10-31","96.91","97.39","97.53","96.70","","-0.45%"
"1994-10-28","97.35","97.10","97.57","96.75","","0.21%"
"1994-10-27","97.15","96.77","97.15","96.55","","0.37%"
"1994-10-26","96.79","97.00","97.34","96.75","","-0.19%"
"1994-10-25","96.97","97.07","97.19","96.35","","-0.07%"
"1994-10-24","97.04","97.24","97.54","96.97","","-0.16%"
"1994-10-21","97.20","96.92","97.60","96.50","","0.24%"
"1994-10-20","96.97","97.31","97.72","96.90","","-0.42%"
"1994-10-19","97.38","97.69","97.78","96.70","","-0.31%"
"1994-10-18","97.68","97.89","98.32","97.55","","-0.05%"
"1994-10-17","97.73","98.28","98.55","97.20","","-0.51%"
"1994-10-14","98.23","99.25","99.43","98.00","","-1.15%"
"1994-10-13","99.37","99.80","100.25","99.30","","-0.38%"
"1994-10-12","99.75","100.22","100.34","99.64","","-0.52%"
"1994-10-11","100.27","100.33","100.68","100.12","","-0.10%"
"1994-10-10","100.37","100.67","100.78","100.25","","-0.23%"
"1994-10-07","100.60","99.81","100.78","99.68","","0.72%"
"1994-10-06","99.88","99.59","99.90","99.40","","0.29%"
"1994-10-05","99.59","99.47","99.75","99.20","","0.02%"
"1994-10-04","99.57","99.57","99.91","99.10","","-0.02%"
"1994-10-03","99.59","98.69","100.12","98.30","","0.34%"
"1994-09-30","99.25","98.61","99.35","98.30","","0.70%"
"1994-09-29","98.56","98.85","98.88","98.30","","-0.42%"
"1994-09-28","98.98","97.95","99.13","97.75","","1.03%"
"1994-09-27","97.97","98.65","98.72","97.90","","-0.77%"
"1994-09-26","98.73","97.75","98.89","97.58","","0.85%"
"1994-09-23","97.90","98.07","98.15","97.55","","-0.16%"
"1994-09-22","98.06","97.83","98.22","97.80","","0.26%"
"1994-09-21","97.81","97.69","98.10","97.50","","0.10%"
"1994-09-20","97.71","98.60","98.68","97.52","","-0.83%"
"1994-09-19","98.53","98.88","98.91","98.34","","-0.42%"
"1994-09-16","98.95","99.41","99.50","98.50","","-0.49%"
"1994-09-15","99.44","99.15","99.50","99.10","","0.25%"
"1994-09-14","99.19","98.71","99.25","98.30","","0.42%"
"1994-09-13","98.78","99.15","99.22","98.50","","-0.45%"
"1994-09-12","99.23","99.15","99.28","98.70","","0.04%"
"1994-09-09","99.19","99.49","99.67","99.00","","-0.38%"
"1994-09-08","99.57","99.28","99.71","99.02","","0.17%"
"1994-09-07","99.40","98.74","99.71","98.72","","0.69%"
"1994-09-06","98.72","99.15","99.22","98.45","","-0.58%"
"1994-09-05","99.30","99.21","99.41","98.70","","0.18%"
"1994-09-02","99.12","99.65","100.23","98.95","","-0.60%"
"1994-09-01","99.72","100.15","100.31","99.45","","-0.38%"
"1994-08-31","100.10","99.51","100.30","99.33","","0.54%"
"1994-08-30","99.56","99.95","100.12","99.42","","-0.46%"
"1994-08-29","100.02","100.22","100.62","99.85","","-0.39%"
"1994-08-26","100.41","99.63","100.81","99.05","","0.81%"
"1994-08-25","99.60","99.05","99.82","98.90","","0.53%"
"1994-08-24","99.07","97.82","99.10","97.50","","1.23%"
"1994-08-23","97.87","97.86","98.62","97.63","","0.02%"
"1994-08-22","97.85","98.60","98.72","97.65","","-0.86%"
"1994-08-19","98.70","98.67","98.90","98.05","","0.02%"
"1994-08-18","98.68","100.02","100.13","98.45","","-1.42%"
"1994-08-17","100.10","100.63","101.03","100.00","","-0.49%"
"1994-08-16","100.59","100.10","100.73","99.90","","0.46%"
"1994-08-15","100.13","100.01","100.38","99.98","","-0.02%"
"1994-08-12","100.15","100.12","100.48","99.60","","-0.01%"
"1994-08-11","100.16","101.40","101.47","100.00","","-1.16%"
"1994-08-10","101.34","101.20","101.53","100.90","","0.16%"
"1994-08-09","101.18","101.41","101.59","101.00","","-0.29%"
"1994-08-08","101.47","100.11","101.79","100.05","","1.22%"
"1994-08-05","100.25","100.53","100.90","100.05","","-0.35%"
"1994-08-04","100.60","100.11","100.61","99.75","","0.33%"
"1994-08-03","100.27","100.36","100.83","100.05","","-0.14%"
"1994-08-02","100.41","99.30","100.48","99.20","","1.07%"
"1994-08-01","99.35","98.50","99.46","98.30","","-0.74%"
"1994-07-29","100.09","99.86","100.63","99.55","","0.11%"
"1994-07-28","99.98","98.41","100.28","98.07","","1.56%"
"1994-07-27","98.44","98.18","98.65","97.65","","0.14%"
"1994-07-26","98.30","98.59","98.83","97.80","","-0.26%"
"1994-07-25","98.56","98.60","98.94","98.33","","-0.39%"
"1994-07-22","98.95","99.13","99.25","98.35","","-0.17%"
"1994-07-21","99.12","98.69","99.26","97.80","","0.34%"
"1994-07-20","98.78","99.12","99.57","98.25","","-0.37%"
"1994-07-19","99.15","98.51","99.47","98.10","","0.64%"
"1994-07-18","98.52","97.61","98.76","97.60","","0.68%"
"1994-07-15","97.85","98.53","98.62","97.57","","-0.72%"
"1994-07-14","98.56","98.20","98.69","97.80","","0.30%"
"1994-07-13","98.27","97.50","98.36","97.20","","0.85%"
"1994-07-12","97.44","97.39","97.57","96.45","","-0.13%"
"1994-07-11","97.57","98.27","98.57","96.90","","-0.51%"
"1994-07-08","98.07","98.50","99.03","97.75","","-0.62%"
"1994-07-07","98.68","99.27","99.43","98.42","","-0.29%"
"1994-07-06","98.97","98.95","99.03","97.80","","-0.03%"
"1994-07-05","99.00","98.89","99.73","98.65","","0.03%"
"1994-07-04","98.97","98.59","99.19","98.30","","0.22%"
"1994-07-01","98.75","98.48","99.85","97.60","","0.38%"
"1994-06-30","98.38","98.65","99.15","98.30","","-0.34%"
"1994-06-29","98.72","99.81","100.00","98.45","","-1.13%"
"1994-06-28","99.85","100.43","100.77","99.80","","-0.70%"
"1994-06-27","100.55","100.15","100.55","99.40","","0.05%"
"1994-06-24","100.50","101.36","101.93","99.89","","-0.95%"
"1994-06-23","101.46","101.22","101.63","100.70","","0.31%"
"1994-06-22","101.15","100.32","101.38","100.21","","0.88%"
"1994-06-21","100.27","102.01","102.23","99.85","","-1.72%"
"1994-06-20","102.02","102.65","102.74","101.74","","-0.73%"
"1994-06-17","102.77","103.37","103.83","102.56","","-0.62%"
"1994-06-16","103.41","102.65","103.57","102.63","","0.66%"
"1994-06-15","102.73","102.91","103.10","102.50","","-0.05%"
"1994-06-14","102.78","102.85","103.16","102.30","","-0.10%"
"1994-06-13","102.88","103.48","103.73","102.60","","-0.63%"
"1994-06-10","103.53","103.88","104.16","103.40","","-0.39%"
"1994-06-09","103.94","103.93","104.53","103.85","","0.00%"
"1994-06-08","103.94","104.28","104.44","103.55","","-0.34%"
"1994-06-07","104.29","105.31","105.38","103.75","","-0.93%"
"1994-06-06","105.27","105.33","105.53","105.15","","-0.12%"
"1994-06-03","105.40","104.87","105.50","104.85","","0.53%"
"1994-06-02","104.84","104.45","105.09","104.19","","0.29%"
"1994-06-01","104.54","104.70","104.85","104.40","","-0.17%"
"1994-05-31","104.72","104.51","104.85","104.25","","0.15%"
"1994-05-30","104.56","104.36","104.72","104.25","","0.27%"
"1994-05-27","104.28","104.43","104.79","104.18","","-0.24%"
"1994-05-26","104.53","104.34","104.78","103.90","","0.15%"
"1994-05-25","104.37","104.72","104.85","104.18","","-0.31%"
"1994-05-24","104.69","104.31","104.96","103.90","","0.33%"
"1994-05-23","104.35","104.12","104.53","103.65","","0.14%"
"1994-05-20","104.20","104.15","104.65","103.80","","-0.08%"
"1994-05-19","104.28","103.40","104.34","103.32","","0.78%"
"1994-05-18","103.47","104.52","104.71","103.30","","-1.16%"
"1994-05-17","104.68","104.69","104.96","104.13","","-0.04%"
"1994-05-16","104.72","105.13","105.22","104.20","","-0.36%"
"1994-05-13","105.10","104.21","105.15","104.00","","0.82%"
"1994-05-12","104.25","104.20","104.82","103.92","","-0.03%"
"1994-05-11","104.28","104.30","104.54","103.90","","-0.15%"
"1994-05-10","104.44","102.81","104.81","102.65","","1.59%"
"1994-05-09","102.81","102.55","103.06","102.20","","0.39%"
"1994-05-06","102.41","102.84","103.28","102.30","","-0.51%"
"1994-05-05","102.93","101.83","103.12","101.70","","1.06%"
"1994-05-04","101.85","100.96","102.40","100.72","","0.84%"
"1994-05-03","101.00","101.60","101.84","100.65","","-0.59%"
"1994-05-02","101.60","101.85","102.07","101.40","","0.00%"
"1994-04-29","101.60","101.26","102.45","100.55","","0.26%"
"1994-04-28","101.34","102.30","102.62","101.20","","-1.04%"
"1994-04-27","102.40","102.74","103.49","102.15","","-0.40%"
"1994-04-26","102.81","103.13","103.28","102.69","","-0.30%"
"1994-04-25","103.12","103.00","103.53","102.75","","-0.08%"
"1994-04-22","103.20","103.53","104.08","103.05","","-0.33%"
"1994-04-21","103.54","102.90","103.98","102.48","","0.52%"
"1994-04-20","103.00","103.16","103.53","102.90","","-0.24%"
"1994-04-19","103.25","103.10","103.38","102.65","","0.07%"
"1994-04-18","103.18","103.24","103.72","102.90","","-0.34%"
"1994-04-15","103.53","104.23","104.33","103.35","","-0.67%"
"1994-04-14","104.23","103.37","104.46","102.60","","0.83%"
"1994-04-13","103.37","103.72","103.94","103.20","","-0.30%"
"1994-04-12","103.68","103.36","103.78","103.10","","0.29%"
"1994-04-11","103.38","105.14","105.22","103.00","","-1.80%"
"1994-04-08","105.28","105.10","105.88","104.67","","0.32%"
"1994-04-07","104.94","104.61","105.12","103.95","","0.33%"
"1994-04-06","104.59","104.40","105.08","104.10","","0.15%"
"1994-04-05","104.43","103.17","104.82","102.78","","1.23%"
"1994-04-04","103.16","103.85","104.28","102.90","","-0.49%"
"1994-04-01","103.67","102.65","103.84","102.60","","0.94%"
"1994-03-31","102.70","102.90","103.50","102.08","","-0.14%"
"1994-03-30","102.84","103.04","103.68","102.30","","-0.30%"
"1994-03-29","103.15","104.07","104.35","103.05","","-0.85%"
"1994-03-28","104.03","104.92","104.97","103.90","","-0.78%"
"1994-03-25","104.85","104.76","105.52","104.48","","0.26%"
"1994-03-24","104.58","106.30","106.62","104.28","","-1.60%"
"1994-03-23","106.28","105.95","106.53","105.80","","0.24%"
"1994-03-22","106.03","105.84","106.21","105.73","","0.15%"
"1994-03-21","105.87","106.30","106.47","105.80","","-0.26%"
"1994-03-18","106.15","105.70","106.28","105.65","","0.38%"
"1994-03-17","105.75","105.93","106.07","105.50","","-0.21%"
"1994-03-16","105.97","106.13","106.31","105.60","","-0.06%"
"1994-03-15","106.03","106.10","106.69","105.85","","-0.08%"
"1994-03-14","106.12","105.33","106.42","105.33","","1.05%"
"1994-03-11","105.02","105.20","105.96","104.60","","-0.25%"
"1994-03-10","105.28","105.73","106.03","105.00","","-0.49%"
"1994-03-09","105.80","105.24","106.15","104.80","","0.50%"
"1994-03-08","105.27","105.58","105.78","104.98","","-0.26%"
"1994-03-07","105.54","105.42","105.93","105.20","","-0.03%"
"1994-03-04","105.57","103.85","105.82","103.52","","1.60%"
"1994-03-03","103.91","104.25","104.47","103.30","","-0.26%"
"1994-03-02","104.18","104.55","104.78","102.95","","-0.36%"
"1994-03-01","104.56","104.42","105.12","104.20","","0.03%"
"1994-02-28","104.53","104.27","104.69","103.85","","-0.31%"
"1994-02-25","104.85","104.85","105.35","104.20","","-0.05%"
"1994-02-24","104.90","105.58","106.23","104.75","","-0.78%"
"1994-02-23","105.72","105.58","106.57","104.40","","0.07%"
"1994-02-22","105.65","106.28","106.55","105.05","","-0.70%"
"1994-02-21","106.40","104.70","106.82","104.35","","1.70%"
"1994-02-18","104.62","104.20","104.98","103.43","","0.42%"
"1994-02-17","104.18","103.81","104.57","103.20","","0.39%"
"1994-02-16","103.78","103.83","104.28","103.00","","-0.02%"
"1994-02-15","103.80","102.30","104.06","101.75","","-1.84%"
"1994-02-14","105.75","106.00","106.57","105.45","","-1.03%"
"1994-02-11","106.85","108.10","108.50","106.75","","-1.23%"
"1994-02-10","108.18","108.29","108.93","108.00","","-0.18%"
"1994-02-09","108.38","108.83","108.93","107.65","","-0.34%"
"1994-02-08","108.75","108.52","109.07","108.25","","0.09%"
"1994-02-07","108.65","109.40","109.80","108.45","","-0.59%"
"1994-02-04","109.30","108.30","109.70","107.90","","1.08%"
"1994-02-03","108.13","108.10","108.47","107.80","","0.07%"
"1994-02-02","108.05","107.60","108.55","107.50","","0.35%"
"1994-02-01","107.67","108.45","108.57","107.50","","-0.83%"
"1994-01-31","108.57","110.40","110.44","108.30","","-1.13%"
